0	1.000e+00	0.000e+00
1	1.000e+00	0.000e+00
2	3.000e+00	3.000e+00
3	5.000e+00	6.000e+00
4	9.000e+00	9.000e+00
5	1.500e+01	1.200e+01
6	2.500e+01	1.500e+01
7	4.100e+01	1.800e+01
8	6.700e+01	2.100e+01
9	1.090e+02	2.400e+01
